"","x","y","c","json_data"
"V1048",-4.34242937668212,-2.03606869226688,6,"10936"
"V1049",-8.85061519259411,0.95731445331227,4,"14607"
"V1050",14.3304101764667,-4.19275350738587,8,"15934"
"V1051",-8.45329163689721,-0.447126052683081,4,"15966"
"V1052",-0.559015769031342,-0.538261691912915,6,"15989"
"V1053",-11.1997414938602,1.98525584790774,10,"16790"
"V1054",21.2663839053378,-5.71205820023154,5,"17870"
"V1055",-8.55794392830186,0.628814513296162,4,"18101"
"V1056",-4.71336188321269,-0.841821827801338,10,"18264"
"V1057",13.2469864348684,-3.9605753518872,7,"19051"
"V1058",4.25375978223915,-3.82076299206,7,"19400"
"V1059",-8.25975020417346,0.278491383015167,4,"19842"
"V1060",-14.0892089478271,1.25264959663804,2,"10621"
"V1061",13.8938750690808,12.1587564753696,3,"11311"
"V1062",15.2469494941748,11.6131430930765,3,"12555"
"V1063",-8.83181821931054,0.92043492647179,4,"13065"
"V1064",13.4657764156107,-2.71213356827538,8,"13099"
"V1065",-2.9030275599155,0.302732828783207,10,"14219"
"V1066",17.223659884183,13.5209468916031,3,"15626"
"V1067",18.3553495052384,-3.72211127010748,8,"15929"
"V1068",12.2750253608605,-4.23873404630345,9,"16177"
"V1069",-10.6479700821601,1.73709373490263,1,"16871"
"V1070",18.6118900159633,18.3260659774975,3,"19205"
"V1071",17.081194740694,-0.386745594899585,8,"11958"
"V1072",11.2228088098976,-1.04961689174345,7,"12863"
"V1073",4.22829695269244,-3.38913043339822,7,"13450"
"V1074",17.975452543016,12.955411572202,11,"19850"
"V1075",18.230544523294,-0.0362725967142739,5,"10146"
"V1076",15.1011374132495,-3.01010083875493,9,"11896"
"V1077",-5.53345052400516,-0.195564554544294,4,"12324"
"V1078",17.1409310526361,-3.85181074416354,5,"12496"
"V1079",-4.07241674688678,1.53326917904029,6,"12564"
"V1080",-8.68779772433392,1.17478312323084,4,"12604"
"V1081",-2.64965295447717,-0.818449107371435,6,"12776"
"V1082",12.6387671292905,-5.23149400205913,9,"14101"
"V1083",10.0226193993658,-2.65233015997173,7,"14514"
"V1084",13.2285779867915,-2.61274290708891,7,"15642"
"V1085",-5.60756857620023,-3.01336319405996,4,"16155"
"V1086",9.99044732005023,-4.74154304255451,7,"16400"
"V1087",12.5733229161168,-2.0319571754016,8,"16630"
"V1088",-7.67443142075282,0.975668570641154,4,"16705"
"V1089",11.5865660682765,-4.46681369960736,9,"16719"
"V1090",12.3224199914041,-4.17250536861644,9,"16823"
"V1091",16.6880324711973,-4.71317012602802,8,"17045"
"V1092",-11.9437978415246,0.409554832448965,2,"19284"
"V1093",20.9499853480585,-2.65284369276228,8,"19363"
"V1094",7.70334881142793,-4.29346261345859,7,"19403"
"V1095",14.7827150420142,-7.07473579971449,9,"19485"
"V1096",14.6934524176036,-4.06214684372205,7,"19769"
"V1097",-6.97114624275075,0.338659944994102,4,"11257"
"V1098",19.1253755591365,-7.21192142943608,5,"11459"
"V1099",-8.79437068570397,-0.20899725451845,4,"11460"
"V1100",-5.41727029519062,-1.47284127427466,10,"12470"
"V1101",-7.40267913018452,0.708951678404247,4,"13876"
"V1102",-8.945306881442,-2.64613575478307,4,"14249"
"V1103",14.4603996541698,-3.71043702668121,9,"14559"
"V1104",-8.58811910954402,-1.8908945376514,4,"14951"
"V1105",20.5746942047505,-1.12819643363852,5,"16653"
"V1106",16.5223563017112,0.124439719318159,8,"17235"
"V1107",18.6406881265415,-5.11372911248614,8,"13496"
"V1108",22.0743342623092,18.4640852689168,3,"16271"
"V1109",-10.8714382866311,1.14013626787571,4,"16676"
"V1110",-5.96868831849619,-2.65962514848713,4,"17191"
"V1111",17.9234949228409,-1.18716420800357,5,"18707"
"V1112",-6.2268389200494,0.610962141015253,10,"19689"
"V1113",17.6934641656503,-3.14728806204206,9,"10002"
"V1114",15.4313673833696,-4.9458900918274,5,"10151"
"V1115",15.5620378177917,-4.61988919097511,7,"10469"
"V1116",-4.26048576062592,0.552281270125695,10,"10913"
"V1117",14.0170938782594,-2.44847413886085,9,"11218"
"V1118",17.7071519911944,-4.14014231832218,8,"11308"
"V1119",10.144511656321,4.9013513694837,11,"13666"
"V1120",-8.40208176439969,-2.98070681453658,4,"14473"
"V1121",13.265455686817,-6.51959351199491,9,"14641"
"V1122",15.4899924023256,-4.21959894844602,8,"14992"
"V1123",13.2386401676859,-4.28672667326765,8,"15967"
"V1124",-8.70549794609228,1.06652867216417,4,"16105"
"V1125",-10.0287312299824,1.33248094414928,4,"16365"
"V1126",16.9736339304459,-2.99758511948889,8,"17571"
"V1127",18.8019123255608,-1.48783472309259,5,"18328"
"V1128",13.9527066020356,-4.25764781175843,7,"10777"
"V1129",-9.78935296782036,-0.630963979427111,4,"11035"
"V1130",11.8698754474354,-4.45548623638381,7,"11231"
"V1131",-4.6033957450496,-2.59733277048617,10,"11591"
"V1132",-3.63210067207093,-1.49826090324183,10,"12029"
"V1133",-9.11187463012147,-1.14525421602674,4,"12534"
"V1134",19.7845841979131,-0.732584280548416,5,"13615"
"V1135",12.0800863751259,-3.53347527052016,7,"13680"
"V1136",16.0945379641653,2.17589971408253,5,"14356"
"V1137",-3.26181098308671,-1.35256155764105,6,"14547"
"V1138",4.45937801697976,-3.61286239824259,7,"14631"
"V1139",8.03313743824296,11.2170429115678,3,"14680"
"V1140",11.6900449060891,-1.12602292790036,8,"17259"
"V1141",-5.80350958821885,-0.925503529960635,4,"17733"
"V1142",-4.37290046688303,1.31352644112044,6,"18271"
"V1143",15.2026424988053,-3.27890563173637,8,"19010"
"V1144",-8.42288247591388,-1.76090386358672,4,"19425"
"V1145",9.59572010012429,-1.60569968398381,7,"10215"
"V1146",24.4506940260703,-3.78293096553092,5,"11358"
"V1147",-8.51261514255594,-0.655394221626558,4,"12269"
"V1148",16.8335997899026,-2.63651900967546,5,"12509"
"V1149",-10.6751327559506,-1.28726826078414,4,"14468"
"V1150",16.8001897179105,-3.06652861271763,8,"14815"
"V1151",14.8273177058624,-3.60368701335719,7,"14917"
"V1152",-8.92225032447793,-1.08920732244987,4,"15327"
"V1153",-8.35706838584973,-0.155483419805973,4,"16425"
"V1154",15.4719267339178,1.04487275113581,5,"16618"
"V1155",-9.54818142042654,1.12327341054448,4,"16743"
"V1156",19.2967937809716,-3.64450561047536,5,"16848"
"V1157",-9.28444306023022,-0.0197621267588514,4,"18601"
"V1158",-7.93883310438671,-1.09781462585701,10,"19988"
"V1159",16.4002189663591,-1.48669017965355,7,"11203"
"V1160",-9.86681673990872,0.459406168592357,4,"11622"
"V1161",7.72099521911623,-2.54681581607565,7,"11977"
"V1162",18.8427478111989,-2.60929376682216,8,"12975"
"V1163",14.8744249252768,-1.79536055911363,7,"13178"
"V1164",-3.59427602001437,-1.49828769314864,10,"13229"
"V1165",-6.49377143376183,0.578901896302139,4,"16040"
"V1166",-8.31269994760309,0.317442378574452,10,"16182"
"V1167",17.3885461616616,-4.11122912075883,8,"17328"
"V1168",9.88979052112357,-1.6154195038852,7,"17759"
"V1169",17.0860222767838,-5.98397611528676,9,"18592"
"V1170",8.76477695453199,-2.84478650873006,7,"19903"
"V1171",20.1296815982207,-2.62200385489951,5,"19965"
"V1172",-11.651294719394,1.91308570957507,2,"10115"
"V1173",16.010806508927,-1.13570484278253,5,"10194"
"V1174",-1.77309075581845,-2.94586020566421,12,"10706"
"V1175",-1.36577130171502,0.917299373801296,6,"11819"
"V1176",15.4635768443344,-4.60085964965661,7,"13044"
"V1177",-9.41893715559323,0.136952027552841,4,"13359"
"V1178",11.8137036349381,-0.862103198657044,7,"13423"
"V1179",15.6118406931566,-5.44550684330707,7,"14869"
"V1180",11.7248744864232,12.9217275945114,3,"15096"
"V1181",19.0620664335159,11.7252539469449,11,"15550"
"V1182",13.8161232354666,-5.65956756372183,9,"15694"
"V1183",12.7969839350859,-0.727947356389926,8,"15961"
"V1184",-10.3467536501624,-0.427718327505034,4,"16524"
"V1185",-5.1673962198549,-3.27109901062127,6,"16960"
"V1186",15.5734342745137,-1.97578406478861,8,"17735"
"V1187",-8.1996478813619,-0.941807867990218,4,"17890"
"V1188",-9.15107250759195,1.3880907149314,4,"18255"
"V1189",-6.9572827595875,-3.35647788276849,6,"18428"
"V1190",-8.833973817487,0.994611083817403,10,"18850"
"V1191",14.7249324338183,-5.17959034105584,9,"10855"
"V1192",20.4615555323849,19.0695494773588,3,"11723"
"V1193",8.06642721058549,-4.1338128179122,7,"11901"
"V1194",7.09360982832506,-5.32279752651044,7,"12473"
"V1195",-7.79816236324465,-1.08119468062788,10,"13292"
"V1196",-3.69086373556741,-1.41811526529584,6,"14571"
"V1197",-8.29165607115926,1.05030626470402,4,"15337"
"V1198",13.5339667811866,-3.08395883578252,8,"15743"
"V1199",-5.63621445348058,-0.867969897122166,4,"15874"
"V1200",15.7056500745733,-4.74761088696897,9,"16717"
"V1201",19.9655172757256,-6.6253474877091,9,"10298"
"V1202",19.0352027426527,13.5470931288319,3,"10594"
"V1203",21.6754697484603,-2.35202426032276,5,"10652"
"V1204",-8.45545107404251,0.0121672423860787,4,"12188"
"V1205",16.967651325845,12.8905734517755,3,"12301"
"V1206",15.2679770024879,-6.58512825016991,9,"14224"
"V1207",14.8698238083355,-2.0876322538269,8,"14386"
"V1208",8.56208523673256,-7.22501745665269,9,"14868"
"V1209",11.8784931892128,-5.83604825784409,7,"17778"
"V1210",11.2031494324534,-2.74218125521132,7,"17871"
"V1211",16.2559588814372,-3.83976424999393,7,"18708"
"V1212",20.92954461944,21.9482297652097,3,"18836"
"V1213",13.7600298760889,0.318951628601847,8,"19090"
"V1214",11.2297500569873,-6.46893580121468,9,"10381"
"V1215",-10.1344271943607,0.568488589231804,4,"11328"
"V1216",16.0644966674405,-2.6395006423313,9,"12128"
"V1217",-9.08645243756621,0.28372169013448,4,"14408"
"V1218",-3.72646480057521,1.22709611564971,10,"14742"
"V1219",14.2074371935477,-1.94711791636111,7,"15741"
"V1220",15.5323273621824,14.2593783959352,3,"16939"
"V1221",8.30775258307307,1.04903904609228,8,"18137"
"V1222",-8.10569345432685,-0.195283240485753,6,"18326"
"V1223",20.1480780633448,15.9621651450041,3,"18607"
"V1224",-9.80828929523977,0.243070608974153,4,"18762"
"V1225",4.37549456295398,-2.47491871531256,7,"19079"
"V1226",-7.96572950301822,0.582928761132819,4,"10452"
"V1227",22.6647297884716,-1.78445188991766,8,"11632"
"V1228",14.6334824529728,-2.00046541853362,8,"12582"
"V1229",11.0620513160328,-4.31341922753384,7,"12894"
"V1230",12.6980408688533,-3.77899768717603,7,"13308"
"V1231",15.0437523991296,-2.94598729922856,8,"13498"
"V1232",16.1040378057567,3.52735478527746,5,"13556"
"V1233",-9.55274436740598,7.36599120406387,4,"15094"
"V1234",13.5825240759787,14.4639087529968,3,"15205"
"V1235",18.5762330881602,-3.83837171788852,8,"15727"
"V1236",-9.48389552115844,0.742105496426098,4,"16432"
"V1237",-10.268624182798,-0.0592665865273638,4,"16921"
"V1238",16.8777751752334,-4.2787422353921,9,"17006"
"V1239",16.5735270085954,-2.07723606385041,8,"17352"
"V1240",17.018908251188,-4.09652783333753,5,"17770"
"V1241",-9.214810648198,-0.205984431301138,4,"18679"
"V1242",15.8061022895232,-4.69959582650254,7,"19807"
"V1243",15.9122108402325,-0.150850164465086,8,"10976"
"V1244",-5.88490234662812,-0.0686523065612581,4,"12986"
"V1245",10.9218503529737,-4.45599207653211,7,"13092"
"V1246",-8.64417134348811,-3.52558067322872,4,"13408"
"V1247",18.1043176922074,-4.51500657454938,8,"15074"
"V1248",15.1756737348119,-2.09303311663296,8,"15757"
"V1249",-9.19458455183088,1.39162117636047,4,"16322"
"V1250",7.60612487490114,-3.82175955928728,7,"17443"
"V1251",8.7535168650371,-6.46609530470451,9,"18280"
"V1252",-8.72320494171026,0.455367689112627,4,"18766"
"V1253",-7.52708276150472,0.807248989529377,4,"18800"
"V1254",16.3530983586547,-6.30632341310435,9,"10522"
"V1255",13.7620775666236,-2.74348586315753,8,"11193"
"V1256",12.4817041692925,-5.02784528800927,9,"11655"
"V1257",20.1011198911151,-2.63074763512911,8,"11712"
"V1258",-4.07905196043635,-1.04050218585957,10,"13613"
"V1259",14.3667906183489,13.0036619450596,3,"13922"
"V1260",-4.6640937137373,-3.07647863087157,4,"14108"
"V1261",-4.3561768674593,-1.94012006942545,6,"15116"
"V1262",-8.55175488192216,2.15034095003556,10,"17380"
"V1263",19.3967073114997,-1.0960159723132,8,"17461"
"V1264",18.9111244081388,0.496406636024192,8,"17938"
"V1265",-7.82017259901885,-0.370240275777062,4,"18037"
"V1266",-4.81828192430373,-1.81126780490536,10,"18450"
"V1267",9.90762530977042,-7.32321546165461,9,"18894"
"V1268",21.0571043426588,-3.82259729468546,8,"19232"
"V1269",17.9961363994781,-6.12893136290287,9,"10049"
"V1270",10.6354283341601,-4.80479434508473,7,"10473"
"V1271",-9.54686756860373,0.108302248932228,4,"11129"
"V1272",-6.24803196382265,-1.4540772372508,4,"12176"
"V1273",20.5642878758587,14.7044984497988,3,"12623"
"V1274",14.6772186408626,-3.07244068113898,7,"13335"
"V1275",-8.57895650327135,-0.896889512096575,4,"13369"
"V1276",14.3693645535327,-4.17552044820179,9,"14576"
"V1277",-6.32340915995893,-0.265955317077916,6,"15431"
"V1278",12.6088795139742,-5.17714795668023,9,"15434"
"V1279",-9.41722695355276,0.239192243863782,4,"16317"
"V1280",19.5660615153162,-1.94986490798685,5,"17171"
"V1281",10.5869526403556,-4.19626228217237,7,"17908"
"V1282",16.6646715886051,-1.71170934028648,8,"17965"
"V1283",13.717915073482,-2.47577420829,8,"18476"
"V1284",17.5444215255598,16.8561404622522,3,"18792"
"V1285",9.13709139031731,-3.38171342855509,7,"19255"
"V1286",-7.79920737747357,0.923729159005552,6,"19365"
"V1287",11.5157593901831,-3.11313990373646,7,"11262"
"V1288",14.301061572875,12.9531785174813,3,"13698"
"V1289",-3.33224551822327,-2.37473067592469,6,"14395"
"V1290",-8.32989877600151,1.8368270513931,10,"16937"
"V1291",-9.36703754308401,-1.62369631956142,4,"17183"
"V1292",16.3700636072514,-2.51955654394123,5,"17666"
"V1293",12.9498699245606,-4.1458794683599,9,"17967"
"V1294",18.0703832686883,-2.30231328966484,8,"18977"
"V1295",11.3990966527818,12.2165133498665,3,"19788"
"V1296",13.4699492011262,-5.15327058583518,7,"10082"
"V1297",13.7570381320636,-5.43515820125409,9,"10402"
"V1298",1.95880922109841,-2.90536471826529,7,"10540"
"V1299",17.955889465762,-2.7799743431292,8,"10564"
"V1300",-9.4643754467374,-0.730838701380299,4,"11560"
"V1301",-6.67044206931409,-1.00369505204551,4,"12241"
"V1302",15.2846776750696,-3.02115347327756,5,"12575"
"V1303",-8.7227149695283,0.457589214946984,4,"12785"
"V1304",-12.3028983006725,1.27199983242324,2,"13131"
"V1305",-4.26105964187797,-0.638960171370863,6,"13189"
"V1306",-9.59347545603238,0.995295827040382,4,"13599"
"V1307",18.9981255604222,-6.4107545053048,8,"13693"
"V1308",14.1074418789653,-1.55297436239695,8,"13752"
"V1309",14.3309449458566,0.511878184517341,7,"14894"
"V1310",13.4886360915264,-1.38151874178952,9,"15006"
"V1311",-10.8276092762509,0.992071126853263,4,"15518"
"V1312",13.8260216325688,-3.07963616655795,8,"15901"
"V1313",20.2163858165493,17.2179358131917,3,"17306"
"V1314",8.65340408815752,-2.75514604849662,7,"17636"
"V1315",7.56629542859046,-0.891588633408986,7,"18374"
"V1316",-11.271069745497,1.58982211679707,4,"18640"
"V1317",-10.9165457144085,0.421645385132795,4,"19097"
"V1318",20.4427171160703,-6.56830847760416,9,"19482"
"V1319",17.1331899076094,-0.266792033309421,7,"10272"
"V1320",15.4178871678935,-4.24954326511179,7,"13504"
"V1321",-11.2512553039021,1.5147508912781,4,"13558"
"V1322",-8.9246510248337,0.478024558269345,4,"14445"
"V1323",11.7743004998142,12.41129904468,3,"14518"
"V1324",-2.46670377191645,-1.39319372067178,6,"14757"
"V1325",15.1288934609953,14.0035138577568,3,"15357"
"V1326",18.6575349137988,16.185139636763,3,"15499"
"V1327",-6.03977313467274,-3.22696823216185,4,"15758"
"V1328",-9.21376332088919,-1.67029593648192,4,"15937"
"V1329",12.5741560572336,-5.9573242628735,9,"17931"
"V1330",11.8251562472805,0.72860181549956,8,"18853"
"V1331",19.1316772755,-1.32984957252415,9,"10532"
"V1332",-2.1806077732146,-1.76197846962979,6,"10835"
"V1333",-7.06249288939903,1.7035437923829,4,"11347"
"V1334",12.0128936488503,-5.17078668251824,9,"11520"
"V1335",15.0506275742765,-1.89717587217639,8,"11572"
"V1336",-15.0202828273795,2.74057494677094,2,"11714"
"V1337",11.8145765563512,1.6336006890383,7,"12761"
"V1338",18.9935124167543,-2.86073479573876,5,"12997"
"V1339",16.0014283394604,0.162083727012756,5,"14804"
"V1340",-9.44323056182915,0.233847807163666,4,"15199"
"V1341",20.678991726722,16.3599537637179,3,"16696"
"V1342",18.6821334866366,-4.32459806096907,8,"19835"
"V1343",18.2170539382742,3.40454712013503,8,"10666"
"V1344",5.11995129353604,11.6439350944425,3,"11512"
"V1345",13.9967065623173,-2.16873601237359,7,"11938"
"V1346",-10.5215310089314,0.57461344959239,4,"12842"
"V1347",-4.04994356223212,-1.24433365771587,4,"13086"
"V1348",-7.22762737965599,0.625973041256435,6,"13428"
"V1349",14.0889585741326,-4.28347402302151,9,"13799"
"V1350",15.9069184620145,12.0313699639361,3,"14403"
"V1351",16.8815525279738,-1.56168122602209,7,"16036"
"V1352",10.4109162575704,-7.10147330661967,9,"19799"
"V1353",-10.1611835685567,0.0937340579161689,10,"10409"
"V1354",-12.0932142792475,2.59372522889031,2,"11476"
"V1355",21.3798908260181,19.4183416579947,3,"12063"
"V1356",7.42541021648357,-3.63704257674128,7,"12765"
"V1357",-9.76978707081821,-0.0173182636295442,4,"10630"
"V1358",14.8274077959299,-3.32307084185844,9,"13224"
"V1359",5.25573761670178,-2.61961365315224,6,"13939"
"V1360",19.2599026884947,13.5883233163849,3,"15663"
"V1361",-9.1392558966616,1.37299462806991,4,"16087"
"V1362",-5.41784803945311,-1.56937306109363,4,"16586"
"V1363",13.2967610678391,-2.77203152189764,8,"16678"
"V1364",-5.66798321093569,1.3115735429494,10,"19115"
"V1365",-10.9560453066719,0.713177722618388,4,"19878"
"V1366",12.1871826356145,-7.57783556803805,7,"12006"
"V1367",-5.42544260753212,-2.75119906815562,4,"14982"
"V1368",16.7960023776608,15.3167164631132,3,"16138"
"V1369",-7.37590420107071,-1.53315768448267,6,"16200"
"V1370",8.55876014165904,-4.04113357171047,7,"16731"
"V1371",-9.88240111331673,-0.745937915867876,4,"17159"
"V1372",19.0398087242903,0.803296712988486,8,"17850"
"V1373",12.7178593800558,-0.1989489255851,3,"18047"
"V1374",15.3154669142951,-0.596124221069248,7,"12752"
"V1375",-10.3469482540942,1.03115323807507,4,"13169"
"V1376",16.4527248480842,-3.10014330417517,7,"13208"
"V1377",16.6386063916888,-5.26589295778382,9,"16380"
"V1378",-1.55818767997978,-2.3491806593773,6,"16983"
"V1379",15.47973046432,-5.63917146042658,9,"17110"
"V1380",12.7689462747817,-3.19749594912056,7,"17485"
"V1381",11.9509058977851,-5.14951025464857,9,"17985"
"V1382",19.6119845491878,19.7572506954715,3,"19622"
"V1383",18.4078041307055,-1.53897371698077,8,"10656"
"V1384",-8.69665495784031,-0.703952103522019,4,"12328"
"V1385",-11.2396553008187,2.80799992977535,10,"13236"
"V1386",14.7871795779609,13.7190975967626,3,"13406"
"V1387",14.5335382571423,13.1667978078388,3,"13854"
"V1388",15.8719964133346,15.9879581801049,3,"14744"
"V1389",-9.28755851463282,1.05096986949547,4,"17961"
"V1390",14.9889547395164,-2.19398334925089,7,"18281"
"V1391",10.4739758693687,11.3009920382863,3,"18364"
"V1392",17.687578991445,-3.85356187588131,7,"19223"
"V1393",14.7848364441356,-2.69433176694288,7,"19402"
"V1394",17.8653827323199,-3.71150656325671,5,"10629"
"V1395",18.9582245085829,17.8795679706298,3,"10668"
"V1396",16.3923369643271,-5.2241793086785,5,"11659"
"V1397",14.8293458678758,-1.53347739016165,8,"12970"
"V1398",17.7937309193206,-4.26468772396861,9,"13440"
"V1399",11.5366175649011,-4.19485759582747,7,"14269"
"V1400",14.5645153788009,-4.04796392610704,9,"15156"
"V1401",21.3386215952859,-4.43173528467564,5,"15745"
"V1402",20.8044930588492,-6.86591258384735,5,"16323"
"V1403",11.9659621707705,-6.03651906979322,7,"16578"
"V1404",13.9534411342413,-1.37261640007387,7,"17151"
"V1405",13.1816137808054,-4.58505919676336,9,"17318"
"V1406",-13.3865817826161,2.44504845487348,2,"17773"
"V1407",-11.4906846931344,2.27239942959405,10,"19278"
"V1408",12.3754390002541,-3.48751696068103,9,"19288"
"V1409",14.6633083283743,-1.70099247832778,8,"10205"
"V1410",-11.5112615653498,2.56386529863258,10,"10933"
"V1411",18.1355659232489,16.05226389899,3,"12449"
"V1412",15.5151736778283,-5.37358735033048,9,"14649"
"V1413",14.6144861235888,-5.5152989767065,7,"14828"
"V1414",14.2399104081798,-5.06730052848069,8,"14956"
"V1415",-7.42537333769652,-0.109850396091961,4,"15341"
"V1416",20.2678528634178,19.7253391590267,3,"15437"
"V1417",13.3962076477443,-3.06459916484369,9,"16286"
"V1418",12.8475594462349,-5.08104813028535,9,"17059"
"V1419",-11.6465608101507,0.037938327584865,2,"17228"
"V1420",-12.2398027616982,2.14874516815441,2,"19326"
"V1421",-8.25016788188974,1.02838116435809,4,"19574"
"V1422",-3.14785190926259,-0.811986920152702,6,"11372"
"V1423",10.9816044960252,-2.13223235555576,5,"12287"
"V1424",18.6510353647301,17.794722650629,3,"14123"
"V1425",11.9591634622135,-2.3862705745081,7,"17591"
"V1426",17.2579330139772,-2.14964070992592,8,"18203"
"V1427",14.8823159912484,0.466154672426159,7,"18583"
"V1428",15.1419049708982,-2.6827764128447,8,"19037"
"V1429",-8.25264570552828,1.24049326069978,4,"19554"
"V1430",19.0095137071525,1.52349458233376,5,"10508"
"V1431",7.59970910712485,-2.09034682709097,7,"11935"
"V1432",-4.33230322319122,-0.272267069056007,6,"13207"
"V1433",-12.3455068502998,0.678137002158849,2,"13382"
"V1434",-9.17001808455508,-0.243801866885514,4,"14196"
"V1435",8.84897378471126,-3.7388926526187,7,"14773"
"V1436",12.9018173600193,-1.31976176787048,7,"15288"
"V1437",13.8350370518067,8.65491407153261,11,"15815"
"V1438",17.4416596811738,16.310711323462,3,"16977"
"V1439",-8.72227374851585,-0.670710191785089,4,"17066"
"V1440",13.607937745848,0.861630849285158,7,"18343"
"V1441",-9.62964394822235,-0.360001968104248,1,"19617"
"V1442",19.693949718577,19.7554003935743,3,"10019"
"V1443",22.4113870016211,-2.1666587533691,5,"10513"
"V1444",-10.7667262017642,1.3023855286801,10,"10634"
"V1445",11.2510130527335,12.5640311020855,3,"11863"
"V1446",8.95665671266771,-2.62798703059718,7,"11909"
"V1447",-3.23180815607246,-2.37680542249318,6,"14592"
"V1448",-7.88801558851874,1.49668838399329,4,"14646"
"V1449",10.5599658129983,-4.87783014840515,7,"14971"
"V1450",7.86994829009409,-3.76639371171992,7,"15023"
"V1451",-8.76041584761791,-1.78412377940904,4,"15703"
"V1452",-4.87470418491131,0.350546905263374,4,"15786"
"V1453",-6.95870985296795,-2.22549605145936,4,"16143"
"V1454",17.7065279009868,-4.24405506169321,8,"16344"
"V1455",-4.51793979846358,-4.09474291096669,6,"16491"
"V1456",11.8417892895314,-3.99929404427215,7,"17076"
"V1457",-8.71064702218714,1.11742292700323,4,"18169"
"V1458",16.1077260151348,2.13778301089823,5,"18311"
"V1459",9.32598323408477,-2.36699824491355,7,"19224"
"V1460",-8.63580072777813,-0.717305469812707,4,"19472"
"V1461",-4.3919859349827,-1.64634470018282,6,"19645"
"V1462",18.7220360163244,-4.22487889259424,8,"10193"
"V1463",12.3521383449916,-2.19601781984567,7,"10567"
"V1464",17.0080941245363,-5.02655849005822,9,"11843"
"V1465",-8.85908362849781,-0.911920202477034,4,"13347"
"V1466",8.92271555373055,-2.53788663912389,9,"14420"
"V1467",12.6007091528636,-3.62741686314339,7,"14506"
"V1468",19.4784342587767,17.5949383927021,3,"17454"
"V1469",16.6230088586376,-0.110423823284941,8,"17799"
"V1470",-8.77757955324813,-0.710518868912852,4,"17829"
"V1471",16.2503823149341,-4.27979033457262,9,"18299"
"V1472",10.922717555438,-4.5186266196988,9,"18359"
"V1473",-11.4769815742925,2.40147668328227,10,"19112"
"V1474",18.9808572159972,17.4498141354498,3,"19491"
"V1475",-6.93028186195692,1.89775025816379,4,"10518"
"V1476",20.5469844261358,-3.91811080801123,8,"12107"
"V1477",14.4833954531751,-4.51795953879315,9,"12406"
"V1478",9.64002946705775,-1.53026008012408,9,"16621"
"V1479",-7.00655789058899,0.936900243565611,4,"16879"
"V1480",-9.54439064561661,1.20704770083244,4,"17055"
"V1481",20.6762466868625,-4.15442678767835,5,"17668"
"V1482",13.1343148237966,-5.64053326725247,9,"18596"
"V1483",12.0129337026527,-6.44898792695615,9,"10022"
"V1484",20.3126671563929,17.2529309470265,3,"10245"
"V1485",-6.95138170492975,-0.718099015920711,4,"10758"
"V1486",19.3090549718168,-3.00251262654307,5,"11267"
"V1487",9.30063533657159,-4.86103707499202,7,"11955"
"V1488",19.0634365707969,-3.00767767144335,8,"13618"
"V1489",1.37922093890589,-3.21209308380002,6,"13663"
"V1490",18.7154940162607,-0.858059499043666,5,"13763"
"V1491",18.2163520571173,15.0140633763096,3,"14024"
"V1492",-8.39040032845564,-1.58230108439833,4,"15780"
"V1493",-7.67419076842998,-1.20036860274249,4,"15840"
"V1494",19.9914094300649,21.4218295514678,3,"16298"
"V1495",17.2184410871984,-2.4760148969212,8,"16556"
"V1496",13.9625371680629,1.24611879030089,8,"17327"
"V1497",9.67635914334113,-0.988631788833616,7,"18603"
"V1498",12.6108578688119,-5.25650391626239,9,"19604"
"V1499",-9.82152794392054,0.142698531722617,1,"19716"
"V1500",-9.99286600248568,-1.28575401101254,4,"10721"
"V1501",-5.07396167101604,-3.00329088011851,4,"10732"
"V1502",-10.0026494066015,9.01812127650691,4,"10781"
"V1503",17.5730118778659,17.3826212318078,3,"10894"
"V1504",15.8737351591547,-3.11722682883006,9,"11533"
"V1505",19.4043522847338,-2.56767565595935,8,"11570"
"V1506",-8.48165550862902,1.25888509851707,4,"12056"
"V1507",-9.40550287978223,0.194306572386379,4,"12474"
"V1508",21.3456161798801,19.0379791490292,3,"14991"
"V1509",17.1692557905263,0.217219727138803,5,"18225"
"V1510",14.3892785966872,-5.8910913106263,5,"19857"
"V1511",8.66820918283492,-4.24801260390303,7,"10134"
"V1512",16.0148444467286,-4.49189732718742,9,"10757"
"V1513",-10.3634874462003,0.982121192515732,4,"10880"
"V1514",19.3293711025715,-3.3050232763393,5,"11171"
"V1515",17.0233346566254,-0.17538224810792,5,"12480"
"V1516",-12.3129560970617,2.34877135802272,2,"12948"
"V1517",17.6696849897064,16.5774112528511,3,"13290"
"V1518",9.58928058128585,-3.52859722641166,7,"14884"
"V1519",13.1241084373039,-2.80838633249709,7,"16226"
"V1520",-11.2593385321853,1.53621791880899,4,"17081"
"V1521",-8.10982398240486,1.38183834475902,10,"17233"
"V1522",13.8151955366967,1.93336120198954,5,"18613"
"V1523",12.2232430606776,-3.04012360772367,7,"18761"
"V1524",-8.74623015345772,1.17981559758704,4,"19823"
"V1525",17.7957893211319,-5.55558598443561,5,"10492"
"V1526",17.6256053702919,-2.49554736652872,5,"10577"
"V1527",11.519675631646,14.2402043043014,3,"11197"
"V1528",16.9516778074523,-4.79628915800785,5,"11397"
"V1529",20.7123216091864,-1.61164458671899,5,"11605"
