"","x","y","c","json_data"
"V906",-5.53109295498151,4.74756391804089,2,"12563"
"V907",17.2271241890997,5.1351711854424,4,"13420"
"V908",-1.78940174339799,4.24210381971318,2,"13535"
"V909",20.2303141895355,-3.98213722591741,5,"13987"
"V910",-6.62378790739077,4.42165114532299,2,"15238"
"V911",-2.77230161448039,6.79956270434004,2,"16286"
"V912",16.1541010069705,-10.0487852136853,3,"16435"
"V913",15.1670806253971,-3.03991993235835,4,"17201"
"V914",17.0708490900328,2.48678690433555,4,"17551"
"V915",21.7561435332085,1.90669364579766,5,"17763"
"V916",8.50272567983855,-5.99349498535318,3,"18844"
"V917",13.6037385647569,3.85210309758298,4,"10015"
"V918",-6.16398933792083,3.95936735796289,2,"10022"
"V919",-7.3281722397404,1.39851969019344,7,"10930"
"V920",-2.11370509962171,8.29363822844111,2,"11809"
"V921",13.1325779406496,-2.60725806417829,4,"12624"
"V922",17.1028335797725,-2.52863136746378,5,"13382"
"V923",-9.37248358296265,-1.59985364915265,1,"13589"
"V924",10.4514855309688,-2.54277813874679,4,"13901"
"V925",9.5356431260545,4.54010598486282,4,"16535"
"V926",16.1045297673636,-2.51417659449345,5,"17495"
"V927",2.7101511651497,8.45803889355375,2,"17640"
"V928",16.7756566477665,-1.70279585201412,5,"18762"
"V929",14.4923533587359,3.93552317614206,5,"10997"
"V930",-8.08387343435233,-3.43172637914521,7,"11197"
"V931",14.0994099851605,-2.34098058648438,4,"11950"
"V932",-3.75279060305567,1.20313306061278,6,"14559"
"V933",17.7110062113636,2.11552821206537,5,"17875"
"V934",13.085962695103,-7.34961439626255,3,"19092"
"V935",16.589862903513,-2.15375862683735,4,"19261"
"V936",9.38834220969981,-6.31098828235232,4,"10214"
"V937",14.1792090056661,-2.49886831834948,4,"10666"
"V938",-4.14923274082806,8.7119615809123,2,"15044"
"V939",-8.14250412674658,-1.09919537762563,1,"16282"
"V940",9.18439226302496,-3.12569039133591,4,"18170"
"V941",-6.1700911216856,1.52522836798485,7,"19574"
"V942",-5.10030948717862,2.36388408772611,7,"10649"
"V943",18.5817234849512,5.08696276113595,5,"14144"
"V944",19.3451828934204,2.65353313895204,5,"15673"
"V945",20.7156479205848,2.75742206521579,5,"15347"
"V946",-11.1892960847524,-3.53252868152557,1,"16615"
"V947",-7.33709703617965,3.51893075866928,2,"19238"
"V948",8.23050644730637,-2.45951155724622,4,"10145"
"V949",-0.485931271764733,8.54422167288522,2,"10152"
"V950",14.1348189463176,-8.56111135616704,3,"16977"
"V951",16.9382874015587,-8.06402031384864,3,"17393"
"V952",-5.34294975865336,6.44592187262029,2,"17967"
"V953",17.1213781966404,1.64827618228194,5,"11737"
"V954",18.2264500530002,4.08696414053458,4,"11902"
"V955",-5.89029953530087,4.29863493407867,2,"12643"
"V956",15.9880674366449,3.0464651512063,4,"14554"
"V957",-7.73365918118788,-0.414124211771417,7,"17353"
"V958",-6.87727125748624,4.36943657220814,2,"18033"
"V959",18.5872506217087,-4.61227495279345,4,"19401"
"V960",12.2923414020924,-3.18589986188904,4,"11275"
"V961",15.225581858623,-4.54101543060912,5,"12184"
"V962",21.9879450889052,4.76121868148467,5,"14876"
"V963",14.0340124969272,3.9922572160286,4,"15166"
"V964",-7.14386466385434,2.27271870460871,7,"17261"
"V965",11.4616813112269,-1.69984770375833,4,"17573"
"V966",-8.00087505064602,-0.772160466412452,7,"18690"
"V967",20.8571070054721,-3.9516315647765,5,"11452"
"V968",13.7434217348634,-3.15602877087552,4,"12948"
"V969",-1.20155485610099,8.35220529949093,2,"13621"
"V970",-4.25601320213096,6.84236573672172,2,"17183"
"V971",19.4860624526811,-1.85761456374307,5,"17382"
"V972",-5.10133149043425,2.65775284250155,2,"14514"
"V973",10.8533392142494,-0.947373578550262,4,"14546"
"V974",-10.8068797269206,-2.97084929296793,1,"14926"
"V975",-10.6376586890428,-3.16449745022691,1,"15961"
"V976",15.6205920405228,0.284708215893125,4,"18072"
"V977",19.67061735207,-10.5483860626945,3,"19321"
"V978",-8.65603161735234,-0.300509837012694,7,"19612"
"V979",11.0147729129811,-2.56493943474702,4,"10490"
"V980",19.2136627418809,2.20579539081853,5,"13219"
"V981",20.3811840968353,-4.11426812441404,5,"15082"
"V982",-5.1658361717798,4.10082058827889,2,"15824"
"V983",-9.25034065031342,1.34947290408247,2,"18445"
"V984",12.0026318681194,-4.39395437256937,5,"19078"
"V985",-9.22298064268723,-2.33218641756314,1,"19173"
"V986",-6.60683349447127,3.25222460195636,2,"11123"
"V987",19.1993775479189,4.2778960747431,5,"11242"
"V988",10.0680278088913,-1.55190495279187,4,"12473"
"V989",12.5239435364992,1.70806244408013,4,"12517"
"V990",17.1824809443775,-7.93693391680798,3,"13563"
"V991",20.203180095752,5.4604693027496,4,"14263"
"V992",12.2427723960135,-0.875457989570314,4,"15194"
"V993",-4.70053712794171,5.80153401169355,2,"16155"
"V994",-3.39050323334173,4.63344510261274,2,"17952"
"V995",14.948759947676,-1.61200964233788,5,"18128"
"V996",-6.99954882364427,-0.222803967457653,7,"10821"
"V997",-7.55422151705966,1.02166823053631,7,"10891"
"V998",19.2154430372661,-8.12278821953665,3,"10894"
"V999",-4.45593995646474,3.63975312546579,2,"11945"
"V1000",15.1091465459969,-7.38368535247014,3,"12991"
"V1001",12.0994983506594,-9.42992617220937,3,"13922"
"V1002",-2.999046143599,3.28633730136944,2,"17401"
"V1003",17.7907943821026,7.17631966533391,5,"11038"
"V1004",20.6714068526654,7.84130176331265,5,"11097"
"V1005",-7.50278810559967,-0.148098038197901,7,"14200"
"V1006",-7.44311840995113,2.69982570576389,2,"15345"
"V1007",-10.4572522858113,-2.17025080820401,1,"16348"
"V1008",-1.6150523835227,7.29450577104651,2,"16733"
"V1009",-5.77250746345695,5.47178822840394,2,"17154"
"V1010",17.2845567836367,0.350000611006522,4,"17439"
"V1011",19.2293187006077,1.96113075726905,4,"11297"
"V1012",-6.24314582535451,0.76875881009952,7,"13333"
"V1013",-8.12067941637116,-0.497337103111693,7,"14611"
"V1014",10.4618090238149,-1.34476690309678,4,"14800"
"V1015",10.6738986943217,-1.1667279668689,4,"16181"
"V1016",11.8178680803894,-3.52087236284583,4,"15094"
"V1017",-7.73149832265454,-0.501310896978623,7,"18292"
"V1018",17.4110734121472,-2.36204281925459,4,"18432"
"V1019",13.2764912686695,2.88764441066743,4,"10265"
"V1020",17.5198325964641,-8.73811260642238,3,"10565"
"V1021",12.9091229581244,-3.66400178747104,4,"10977"
"V1022",11.2657817261727,-3.41474596432375,4,"12551"
"V1023",-4.56123742118171,4.93208540886053,2,"12776"
"V1024",-4.79429369850501,5.85867516356227,2,"12820"
"V1025",14.5794277544267,-2.54254694327495,4,"16804"
"V1026",-8.36100421421187,-0.832952623660502,7,"18352"
"V1027",-9.04194723370567,-2.27166942199449,7,"14764"
"V1028",-0.320763750997256,6.0656486413004,2,"15030"
"V1029",-8.00043656865302,-3.00420839864972,7,"15663"
"V1030",12.5096014129096,-2.26077699916334,4,"16575"
"V1031",-6.47483638217628,4.43185883799783,2,"16760"
"V1032",-6.96602821329486,-2.8427409815718,7,"12664"
"V1033",14.0259592715975,1.66615612512663,4,"13884"
"V1034",22.4957265551867,8.33185243091314,5,"15291"
"V1035",-6.61843969987093,4.26255371357874,2,"18006"
"V1036",9.67700431004195,-1.12305724867596,4,"18061"
"V1037",-10.518424027072,-5.02026037377136,7,"18364"
"V1038",20.7703061958083,-8.88695962981431,3,"18607"
"V1039",11.635753278657,-3.92446266104451,4,"18664"
"V1040",13.6692650166214,-1.46744093037607,4,"11269"
"V1041",-8.5059500387277,-3.77985698795593,1,"12595"
"V1042",5.85230124554191,-4.12173154460676,3,"12854"
"V1043",-5.0770962101309,6.80241363309299,2,"14783"
"V1044",-4.20227988910231,2.51996227480384,2,"16208"
"V1045",6.48186375095678,0.353747849692306,4,"16267"
"V1046",4.4722953670002,-1.25312031129836,4,"10117"
"V1047",-3.37922645018882,8.43793731358435,2,"11988"
"V1048",12.0928712599368,-3.00771306319543,4,"12276"
"V1049",-5.0124126326059,3.80657304730996,2,"13032"
"V1050",17.5116830624718,-11.4126764429991,3,"13205"
"V1051",-7.64333368851049,2.77989178300378,7,"14517"
"V1052",15.2602123178332,-8.71283143648058,3,"14942"
"V1053",16.6957077900918,-0.679540984344886,4,"15815"
"V1054",-6.49281238106765,0.724717898539531,7,"18422"
"V1055",20.7527682546201,3.38233480365069,5,"18839"
"V1056",-5.40260552783186,2.04664671417791,7,"19415"
"V1057",14.0175449255114,0.869707072668979,4,"19802"
"V1058",10.4322942214869,-1.58407386701195,4,"10182"
"V1059",7.72035213812065,6.76615477462399,4,"11486"
"V1060",14.4347355409493,-3.26001376416051,5,"12055"
"V1061",16.070137854425,-4.04569627224452,5,"12420"
"V1062",-6.34523948100702,1.91178048077132,2,"14373"
"V1063",15.3749787182075,1.47610110044131,4,"16674"
"V1064",-8.34075206908596,-1.34878712095301,7,"17355"
"V1065",-3.59907206410081,8.43406432446172,2,"12383"
"V1066",14.1807637028091,2.33073582333481,4,"13606"
"V1067",10.6226113626497,-7.56144473021083,3,"13623"
"V1068",-5.25720836545514,2.55157563099351,7,"15067"
"V1069",-5.01213832984362,2.64157617350503,2,"16996"
"V1070",-5.32177227355347,4.54924074830788,2,"19675"
"V1071",-0.834316461463702,0.124210324950555,7,"10282"
"V1072",-8.42969161219859,-1.5400705836202,7,"12953"
"V1073",16.3663923081938,2.34045098718774,5,"15332"
"V1074",17.960929895451,4.19902089570074,5,"16427"
"V1075",16.3368515344743,-4.56312741272643,4,"16533"
"V1076",18.9020595652137,6.99544264526397,5,"17749"
"V1077",14.5350866860669,-3.19791827068567,4,"18546"
"V1078",-8.80403875162278,-1.46369401292491,7,"19097"
"V1079",-9.95423983608968,-2.01299079022125,1,"13485"
"V1080",18.7030122976715,-2.65500071137115,5,"13496"
"V1081",7.15491458776364,-1.21396531921996,4,"15061"
"V1082",-7.23218668129262,0.142185889222289,7,"15736"
"V1083",-7.13935394067077,2.33944716989405,7,"16660"
"V1084",-8.83107456248967,-0.943744700850067,7,"17106"
"V1085",18.611389302061,5.56476925055569,5,"17534"
"V1086",18.4869364105047,-2.02953672060779,5,"18311"
"V1087",12.8013162548406,1.06130084709596,4,"18738"
"V1088",-11.1899732695194,-3.5328505405223,1,"12169"
"V1089",11.6186945428402,-2.42337396937996,4,"13781"
"V1090",8.84839417358928,-7.48556383982101,3,"13954"
"V1091",10.5664088763781,-1.91962604091638,4,"18203"
"V1092",12.7359411809605,-1.95673547256285,4,"18310"
"V1093",-9.85577624500478,-2.6347839776083,1,"19479"
"V1094",20.9172651739968,0.969717418862555,5,"14228"
"V1095",19.8345111704975,2.69542527366159,5,"16095"
"V1096",17.0756087801624,0.376181111093258,5,"16143"
"V1097",15.1579483566022,1.19863489710059,5,"18442"
"V1098",-4.58394346711823,3.45883872690842,2,"18506"
"V1099",6.1216458787938,-5.47420280552713,3,"19570"
"V1100",-7.99869318356065,-3.01321502368338,7,"10243"
"V1101",14.4752152445718,-1.763314998354,4,"13635"
"V1102",11.5043651755013,-2.52507310349604,4,"14556"
"V1103",17.3738367795134,-3.79826408913474,5,"15793"
"V1104",-7.99395109735162,-0.725117537513037,7,"16209"
"V1105",16.169983817145,3.86164213946256,5,"17993"
"V1106",22.1663071431194,-0.974223315366993,5,"18625"
"V1107",12.2068038140962,-8.81846672295272,3,"19690"
"V1108",-11.2031663245197,-3.90008850646919,1,"14180"
"V1109",19.6837610192527,4.18726864582946,5,"17164"
"V1110",-4.91726242815716,4.57093029852082,2,"18866"
"V1111",-6.00336579666861,1.44615727815244,7,"10084"
"V1112",-4.72770814464322,3.09167482264511,2,"10293"
"V1113",-11.5051448846397,-3.39640686433918,1,"11619"
"V1114",-6.46398555128913,0.663458056080263,7,"15851"
"V1115",-5.38262323848623,1.76237625522265,7,"16316"
"V1116",-6.29288279261071,-0.772164007516549,7,"17024"
"V1117",15.6625503739425,4.26520757949576,4,"10949"
"V1118",15.4101710597037,2.66500448756214,4,"12779"
"V1119",15.3157128910363,-5.16880483131907,4,"14855"
"V1120",-1.14321382303252,9.32576446012973,2,"15342"
"V1121",-7.7014388651866,3.68284597504012,2,"16041"
"V1122",20.4729296922334,-1.54005440337926,5,"16364"
"V1123",20.764800650499,3.26924125892411,5,"18214"
"V1124",10.5836671090896,-2.31068114545307,4,"11805"
"V1125",-8.74248741845959,-3.44296747329974,7,"12555"
"V1126",-6.62192012938053,0.331687335895215,7,"12929"
"V1127",12.885329757638,3.01454925013073,4,"13030"
"V1128",13.3656006387041,-7.10661597138043,4,"14130"
"V1129",-5.23182642097021,2.32837244157578,2,"14677"
"V1130",10.676092801254,-0.548186955603221,5,"15250"
"V1131",-5.17204556759334,2.39690867088402,2,"16773"
"V1132",11.9702965969028,-6.27802263898592,3,"17822"
"V1133",12.4292388364445,2.12206798312193,4,"10127"
"V1134",-8.70100800051532,1.72759600195213,2,"14576"
"V1135",-6.48632532696921,1.50872828708146,7,"14600"
"V1136",-8.74780580869081,-3.0384429219186,7,"15550"
"V1137",-3.45299443689444,7.77698282292353,2,"17548"
"V1138",-5.71267629965625,4.53758790678182,2,"19938"
"V1139",-3.65106803471381,4.51690162349978,2,"12581"
"V1140",20.5943966298618,2.98227069647987,4,"13658"
"V1141",9.85389527382341,-7.90919442400581,3,"13854"
"V1142",-6.4637960705937,0.645582614572168,7,"16738"
"V1143",15.7047960576878,-2.69375255751738,4,"17152"
"V1144",-7.03983989936704,0.666509258939037,7,"10082"
"V1145",19.5452822762873,-3.4994643461478,5,"11420"
"V1146",17.7977360247422,6.28282221983419,4,"12843"
"V1147",-4.53373243876043,3.28941395853284,2,"13537"
"V1148",14.978170658246,-5.95517831928,3,"13564"
"V1149",-11.4278551793938,-2.84283465726861,1,"13573"
"V1150",15.4864304754434,-4.95687889862625,4,"13591"
"V1151",-7.62337210954096,2.10420833908951,7,"13959"
"V1152",16.7422323543745,3.32340503949168,5,"15405"
"V1153",5.50930647581828,-0.399086564695013,4,"15485"
"V1154",16.6893499669476,-3.95342900404933,4,"18268"
"V1155",18.163167383849,4.34938322092048,5,"18727"
"V1156",7.45007217675916,-1.74087963559502,4,"18853"
"V1157",-3.9943619036121,3.83528021184326,2,"19063"
"V1158",7.49490625153008,-0.621309316356642,4,"10983"
"V1159",11.2214220402118,-7.9780627154553,3,"12019"
"V1160",-7.10266886976752,1.88150072807574,7,"15330"
"V1161",-5.53002278680209,5.68538015915603,2,"15482"
"V1162",0.00905627425156894,0.484755552212958,2,"15978"
"V1163",-8.0782070889976,-0.622739931136072,7,"16591"
"V1164",5.93854123216989,0.221484466549231,4,"12982"
"V1165",-9.22756515306523,-1.24062775790088,1,"13120"
"V1166",-9.06234230482364,-1.54557176097794,7,"14091"
"V1167",18.980279629683,-1.9006999615367,5,"15260"
"V1168",14.4539275065072,-7.14020706231478,3,"16464"
"V1169",16.2916306986059,-0.796002955476379,5,"10721"
"V1170",-5.06547202499105,2.55998528805506,2,"11958"
"V1171",11.6362048436361,-2.00743407235257,4,"12141"
"V1172",8.4430064233673,-6.93750045450646,3,"12906"
"V1173",-9.89212303802587,-2.16705132685529,7,"19396"
"V1174",-8.4375486739073,-1.53028640064048,7,"10012"
"V1175",20.410909388008,-5.53054154256542,3,"10019"
"V1176",-8.25533570156397,-0.862909669377911,7,"10021"
"V1177",-7.62111367729578,1.04937863024079,7,"10785"
"V1178",12.2837912560995,-4.77563950339528,4,"13544"
"V1179",-5.27856785192409,3.43051032134289,7,"16946"
"V1180",17.3818191534359,5.67421100837812,5,"12917"
"V1181",17.635278140786,0.401233553877888,5,"18289"
"V1182",17.4498467470172,-5.97572698879231,4,"11656"
"V1183",16.9688031400391,-4.71223283501814,5,"11772"
"V1184",16.7479071655113,0.389817656195939,4,"14427"
"V1185",11.0506835718958,1.79550220478127,4,"14879"
"V1186",-7.47055610954359,1.14370269563075,1,"15970"
"V1187",-8.03417828088118,0.67916752474873,7,"16241"
"V1188",-6.58418373644554,0.146234509081805,7,"16429"
"V1189",-5.3878779010604,5.01916168102587,2,"16678"
"V1190",-5.34836084917518,4.38698656187653,2,"17870"
"V1191",14.3157345051658,-0.405576945248827,4,"18685"
"V1192",-3.58008263292774,3.9111021094031,2,"18708"
"V1193",-8.30911638317385,-0.0862854625129729,7,"18801"
"V1194",18.8014444990511,-0.248158508449737,4,"19691"
"V1195",12.9065423721429,-2.32739228721613,4,"10631"
"V1196",-8.29816573588304,-1.51625735928039,7,"13804"
"V1197",16.0335076661642,-9.20475814419733,3,"15626"
"V1198",-6.91326923753997,2.58358398135989,2,"16769"
"V1199",16.1212578811049,0.731975399430014,5,"16986"
"V1200",-7.62716227929169,0.292933305094941,7,"17173"
"V1201",17.4382555987326,0.425631248370303,4,"17761"
"V1202",17.402213044181,2.01878378023304,5,"10577"
"V1203",14.2495147481063,3.01145008593198,4,"11414"
"V1204",-5.70286601758581,0.85784946744237,7,"12056"
"V1205",12.4436016945205,-9.80947463947162,3,"12693"
"V1206",19.4879545681662,1.48482749381604,5,"13181"
"V1207",-8.30581468443142,-1.0080804818009,7,"16933"
"V1208",-7.50631398552315,0.587357910826577,7,"17137"
"V1209",11.2676579196088,-3.24831393668924,4,"18457"
"V1210",13.3849562022704,-2.52359140814986,4,"12672"
"V1211",14.4467893110246,-9.39297035247161,3,"13050"
"V1212",11.9363513293875,-3.41170237994635,4,"14213"
"V1213",-3.11748330383466,8.2067878082197,2,"15460"
"V1214",15.1969800223953,-3.88133036241631,4,"17063"
"V1215",13.2067372661401,-4.82605468528564,4,"17485"
"V1216",-7.9546605469507,-0.964141946316568,7,"17908"
"V1217",12.3449220703768,-3.40183974204841,4,"19269"
"V1218",13.484221967385,-8.14981977518533,3,"10957"
"V1219",15.0676784800852,-1.06538778829697,5,"11355"
"V1220",-2.58815760206719,8.93867759693609,2,"11801"
"V1221",-8.27378359285134,-2.6365946626819,7,"15324"
"V1222",16.6183455912344,-4.91994139502652,3,"18811"
"V1223",10.6704810676906,2.64525770175014,4,"18865"
"V1224",11.2185004130165,-2.86033832194267,4,"19469"
"V1225",-8.99082214290831,-1.63822322415702,7,"19839"
"V1226",-4.19620419960507,4.70100366695255,2,"11843"
"V1227",15.9749321395825,2.25184674282775,4,"12447"
"V1228",15.2190147790106,-4.0112929153376,4,"13378"
"V1229",19.8823625619518,-1.00766069515703,5,"13817"
"V1230",21.3344802379378,4.82942320609147,5,"14043"
"V1231",13.404550079645,2.61249782544541,4,"15247"
"V1232",9.58317878507957,-4.59636325767841,4,"16159"
"V1233",-5.860381237821,0.60187195383508,7,"17169"
"V1234",14.3120102605936,0.00443060908506219,4,"18977"
"V1235",-7.63121137179931,0.301811477222543,7,"19874"
"V1236",18.831629428141,-1.93373656435243,5,"12305"
"V1237",17.8530184046409,2.09942440868127,5,"12543"
"V1238",-6.45802348540903,5.28484246116693,2,"12976"
"V1239",13.5283697001173,3.0444338631419,4,"15381"
"V1240",19.8162407689737,-10.2938641703231,3,"15891"
"V1241",16.9400031905202,-2.36968640825095,4,"16432"
"V1242",-5.44912041062327,1.59777402575264,7,"18058"
"V1243",19.7067319811184,-3.73091762026388,5,"18258"
"V1244",18.8085759247841,-1.14020166678331,5,"19218"
"V1245",-6.51675787571216,3.0083990504645,7,"11172"
"V1246",-5.82000427080969,1.71358656629625,7,"12590"
"V1247",-9.2384967761891,-1.16272802935187,1,"13227"
"V1248",-2.92744833257898,9.16980063659425,2,"13637"
"V1249",-3.08485996093919,5.50203888358954,2,"14121"
"V1250",-5.84734851342547,3.97491410695674,2,"14306"
"V1251",17.4164067967118,-1.42520112126266,4,"16524"
"V1252",8.18345422297286,-1.58401130146765,4,"16812"
"V1253",16.2230129835167,-10.0063201714933,3,"17087"
"V1254",18.5285351041638,-2.75966214445172,5,"11492"
"V1255",13.7924290887087,-4.75661290014194,4,"14158"
"V1256",-5.54497218935599,1.93062555350204,2,"16825"
"V1257",-6.57232089323764,0.405475012767872,7,"18047"
"V1258",20.85308662055,-6.03611872748507,5,"18698"
"V1259",10.2676667627951,-7.55302959341132,3,"19644"
"V1260",-5.77577610640306,0.889098106413449,7,"10772"
"V1261",-8.62950909114958,-3.90836235536289,7,"12724"
"V1262",15.1933720551967,-3.60492874903755,4,"13347"
"V1263",-4.72393349627903,4.44519539938868,2,"14607"
"V1264",-10.0437307243567,-3.06865714275404,1,"16576"
"V1265",-5.07984120196519,5.51957782996045,2,"17228"
"V1266",-4.19662309444331,2.32528647763378,2,"17604"
"V1267",-7.21186706155749,-2.58538166528327,7,"18250"
"V1268",-6.35761285565796,1.58214819342306,2,"19322"
"V1269",-5.48420804226829,1.22286824853117,7,"19491"
"V1270",16.8926479590227,-1.98185854518125,4,"19925"
"V1271",11.9095423239332,-0.755524279242475,4,"19948"
"V1272",-2.50030295142085,9.29254769573915,2,"13215"
"V1273",17.6159544749277,7.1634054011018,5,"13415"
"V1274",-3.85635063926169,5.00036003042574,2,"13512"
"V1275",-3.8305981049161,5.19758550982108,2,"13551"
"V1276",11.959263655695,-2.25716591058042,4,"13588"
"V1277",-11.2936554400728,-4.61382154725644,1,"13698"
"V1278",-5.63793087786077,6.77599824099498,2,"18714"
"V1279",14.7523993435798,-2.20529381334567,5,"18933"
"V1280",-6.04202618903787,1.86882717047811,2,"12439"
"V1281",-7.64498459850569,0.247376155902775,7,"13647"
"V1282",-5.87873998177804,2.96021900531533,7,"19051"
"V1283",-5.77387686913003,5.83893995162583,2,"19095"
"V1284",9.54535685683644,-7.62860516610714,3,"19205"
"V1285",16.9199872206641,2.99703047537945,4,"12326"
"V1286",10.5169497432798,-0.2086396384016,4,"12328"
"V1287",-6.03925828362519,4.09557549656836,2,"13224"
"V1288",12.0854687253428,-7.76170023113641,3,"13826"
"V1289",9.17153751502589,0.668741506620485,4,"14516"
"V1290",12.5350477739979,-4.00215544841545,4,"15103"
"V1291",-7.93968271148295,-0.815011379753343,7,"15277"
"V1292",-5.13045196034101,3.45020471684302,2,"15757"
"V1293",14.1701830898582,1.99912735813176,4,"16191"
"V1294",15.3080298614999,-4.55407285976778,4,"16743"
"V1295",13.2588744782707,-2.37595015351651,4,"17151"
"V1296",15.5539146031184,1.16597684012436,4,"17321"
"V1297",-9.31291471377487,-2.19438772131674,1,"18583"
"V1298",17.3156180975564,3.33115039355913,5,"10329"
"V1299",13.516532156492,-2.75473819126848,4,"12655"
"V1300",-5.05332031925975,2.9584681751504,2,"12866"
"V1301",-3.16944114758768,8.17805454821696,2,"13359"
"V1302",9.57335358572229,-1.1308671477127,4,"15770"
"V1303",13.6459275268075,-3.27138405942105,4,"16018"
"V1304",-7.17625755731242,1.99622390435404,7,"17943"
"V1305",17.6537737777411,4.31526931574301,5,"19933"
"V1306",-6.71592008591216,0.741337183016535,7,"10123"
"V1307",9.65382528659813,2.72808680413409,4,"10669"
"V1308",17.7444145855772,-8.96484705166044,3,"11221"
"V1309",13.9966996206784,3.56987459603608,4,"11504"
"V1310",18.9683377267219,-2.72882649772018,5,"14214"
"V1311",-7.35128251507901,-0.105028832165996,7,"19761"
"V1312",-10.2780944640824,-0.145423577572447,1,"10248"
"V1313",-7.82859361841931,0.442025392016525,7,"13495"
"V1314",-6.46021268996232,0.860843207087358,7,"16304"
"V1315",16.8930003996356,0.984672402360736,5,"16542"
"V1316",16.5602607016969,0.531749515447718,4,"10115"
"V1317",16.7442858594205,2.35910870500282,4,"11808"
"V1318",-9.59525361325077,0.105551907781222,1,"12357"
"V1319",-5.73221716395893,2.70646610694247,7,"12984"
"V1320",16.7608064237609,2.39164627476661,4,"14752"
"V1321",-10.3569112006236,-0.347902624877724,1,"19694"
"V1322",-6.34338111638418,0.566429637355876,7,"10362"
"V1323",-8.42400523633952,2.12951355072515,7,"10403"
"V1324",-4.95758752914144,3.81865119820114,2,"10704"
"V1325",-7.30799297441973,1.09289755061594,7,"11362"
"V1326",11.8769350913342,1.35558836726472,4,"12739"
"V1327",15.3712923349615,-3.45340825091591,4,"13903"
"V1328",-5.41339139794158,4.65721462112673,2,"14444"
"V1329",18.318461713351,-3.69651711249706,4,"17628"
"V1330",12.2580509357903,-8.9369645263608,3,"18000"
"V1331",16.9934335451306,3.14214126210124,5,"18262"
"V1332",17.0991284119964,-4.3592401313355,4,"18348"
"V1333",15.8117718161428,0.791023368286164,4,"18536"
"V1334",21.4054079874138,1.90302351068583,5,"10374"
"V1335",-6.96994808600739,4.46508844449075,2,"12406"
"V1336",8.71033787171864,-2.48303857909919,4,"12457"
"V1337",-6.15187175893509,4.19506561998304,2,"12985"
"V1338",9.8687960818973,-4.80050454485056,4,"13423"
"V1339",-8.51210426646818,1.68658722325756,2,"13630"
"V1340",10.3471955775875,-2.67334078693869,4,"15409"
"V1341",-7.42656890121479,2.71341152062196,2,"15469"
"V1342",19.5471981942948,0.236386370150902,5,"15803"
"V1343",-5.01674760515279,5.92067730184685,2,"19444"
"V1344",16.4112246401909,-3.57304850344543,4,"10163"
"V1345",-7.65900829983262,0.49501578590313,7,"11699"
"V1346",-2.87009563528491,4.08351164716033,2,"12849"
"V1347",-8.54526848195443,-3.65500268634751,7,"14024"
"V1348",11.4597520296411,-1.07642867072313,4,"15963"
"V1349",13.4917342627535,-3.17159741356639,4,"18538"
"V1350",13.4404251747407,2.33990995313285,4,"19131"
"V1351",-6.13401160885429,5.74077915986971,2,"15754"
"V1352",-6.84422652688476,0.336475446718154,7,"17714"
"V1353",-5.97380548529212,0.753533592177453,7,"17930"
"V1354",-4.88965931756578,4.08878883703642,2,"18575"
"V1355",15.7380244335228,-3.43006598313627,4,"14448"
"V1356",12.9649031920332,-9.40319336348413,3,"17053"
"V1357",-8.03854623384374,0.220935800246987,1,"17536"
"V1358",-10.9494564443783,-3.33174763833912,1,"18823"
"V1359",-7.8370646745875,4.06774386693462,2,"19784"
"V1360",10.361806470809,-1.94078721796299,4,"10701"
"V1361",-8.25915916902459,1.08530029554926,1,"10967"
"V1362",16.939980286243,-4.49269444771308,5,"18335"
"V1363",-1.78665477548339,8.04097920809391,2,"19079"
"V1364",12.1762303226396,-0.928753575112809,4,"19365"
"V1365",-1.14096414686294,7.76964777617141,2,"10413"
"V1366",-4.07278299238477,6.36386697891027,2,"12337"
"V1367",14.3665886383906,1.03686705549138,4,"13054"
"V1368",-8.09772374743758,-0.285634151172334,7,"14557"
"V1369",11.3433511549072,-0.0845860109575638,4,"15513"
"V1370",16.3571061868184,-3.4282040572878,5,"18274"
"V1371",-6.91012548491671,0.688541037155981,7,"19364"
"V1372",-7.80778333941744,0.906513438021526,7,"19754"
"V1373",15.8851586254933,-9.93398357733751,3,"10633"
"V1374",15.0358159436621,-1.72250274238205,4,"11488"
"V1375",-6.38124912234235,6.68270476244967,2,"13252"
"V1376",19.1493499174707,1.13376377644057,5,"18588"
"V1377",-5.64038098626975,-0.317845253274756,7,"19514"
"V1378",-5.35062165406051,5.29586605092182,2,"10216"
"V1379",1.11956110410802,8.36257023267019,2,"13085"
"V1380",14.4520879761256,2.63214183532646,4,"13693"
"V1381",15.8560398925554,1.60306303931592,5,"16185"
"V1382",-3.59563968458047,7.3218078893432,2,"16571"
"V1383",17.0448820660772,-3.91987293327095,5,"17100"
"V1384",11.4757744218504,-3.42681380084608,4,"18916"
"V1385",14.0697857522634,1.92658438465443,4,"11847"
"V1386",11.7828343550217,-3.97050240714104,4,"12509"
"V1387",13.6305033746377,-4.86189215969056,4,"13627"
"V1388",10.5829267031237,-4.39495710061919,4,"13965"
"V1389",17.4542714485035,-3.27564033846262,5,"15956"
"V1390",11.1360387170238,-2.07243488557171,4,"16731"
"V1391",20.9301129435767,-1.27555066631289,4,"18225"
"V1392",-2.52264976518574,4.50914005427644,2,"19969"
