"","x","y","c","index"
"17173",1.20027185018894,0.656058125368928,2,"17173"
"10334",0.900861567455534,0.310485067866032,2,"10334"
"11176",-3.62960799144486,-1.51404277922343,7,"11176"
"14612",-1.17911804776342,2.28781742163501,2,"14612"
"19171",1.34778312813151,0.585832110797617,2,"19171"
"12568",-0.46314599891214,0.623619226398748,2,"12568"
"12771",1.18748931739516,0.64083165206893,2,"12771"
"15348",0.659378041193259,0.303392311306172,2,"15348"
"16179",1.24252901332146,0.498906127390264,2,"16179"
"17852",1.35378249957186,0.763961461235937,2,"17852"
"18151",-3.85286349215276,0.318605356121343,1,"18151"
"18226",-0.798740545093953,1.82230343818734,2,"18226"
"19033",-0.727730939816541,1.30612787191172,3,"19033"
"12674",-3.61007926955384,-1.51144566835467,7,"12674"
"15045",-1.20706565142037,2.29666645529668,2,"15045"
"10232",0.0942456717223255,3.86151232188317,7,"10232"
"12434",0.607440393640368,1.56270043765132,2,"12434"
"13491",1.29927266107669,0.732623389724865,2,"13491"
"14529",-3.85243670193536,0.319779216910148,1,"14529"
"16469",-1.40378212309986,1.03814733148837,2,"16469"
"17368",2.26255960088986,-0.758491146831945,6,"17368"
"19556",1.15006936144493,0.43930749664995,2,"19556"
"11847",1.31380573796649,0.595402140184083,2,"11847"
"12739",-1.0914081619697,-0.910870997372869,1,"12739"
"14501",0.498175162623422,0.267266049593528,2,"14501"
"14824",1.40906851669782,0.787021814410341,2,"14824"
"17497",1.07911467015917,2.20894236696602,2,"17497"
"17740",1.17980259944041,0.475978200026374,2,"17740"
"19362",0.180639699814032,1.14154553809453,2,"19362"
"10141",1.05038319042642,0.253101971500727,6,"10141"
"10216",1.48488877484407,0.769744948527584,2,"10216"
"11974",2.37496822764085,-0.864793838376257,6,"11974"
"16760",-0.86956513190837,2.07708369866868,2,"16760"
"17336",1.2915595231708,0.592353563556547,2,"17336"
"17697",2.06256993678054,-0.662859969843133,6,"17697"
"10170",1.71439804249783,0.997073253694781,2,"10170"
"10233",-0.153906007625192,-0.0996042998329154,2,"10233"
"10530",0.0899786511799355,3.859476980495,7,"10530"
"16708",2.26581582406227,-0.77036041659752,6,"16708"
"16957",-2.22375196626856,3.21657366527402,7,"16957"
"10317",-0.602458818473673,0.425116470349046,2,"10317"
"10484",-0.701951699813621,2.11395866753371,2,"10484"
"11144",-0.821697062957265,1.91436302253811,2,"11144"
"11903",0.0441895138563104,3.8476967419461,7,"11903"
"13386",-0.920981299096725,2.3476713396573,2,"13386"
"15498",1.41756897097511,0.65640266535883,2,"15498"
"17618",2.00324046875562,-0.594112170134823,6,"17618"
"19776",-0.109673984104167,-0.0904975265882798,2,"19776"
"14764",-0.146986756716727,1.50929345369549,2,"14764"
"15506",-3.61130253625217,-1.51488526302604,7,"15506"
"15603",0.872253258060735,0.315424831063305,2,"15603"
"16812",-0.214191811796242,1.58340361457776,2,"16812"
"17997",0.0927071684275494,3.86051725392541,7,"17997"
"18812",1.18454367824526,0.109446619198403,6,"18812"
"19539",-0.591277634805371,0.442819632384253,2,"19539"
"12404",-0.736487947848994,2.24785394904978,2,"12404"
"18189",-0.803805400612745,2.30639532132668,2,"18189"
"11516",0.261979486322946,0.116968506444599,2,"11516"
"12323",-2.22760949585497,3.21749952257333,7,"12323"
"13901",1.03226251103418,0.410691184321986,2,"13901"
"14143",0.0762207618957479,1.23249216588683,2,"14143"
"14159",-1.08754467684987,2.26060135021036,2,"14159"
"17451",1.10614386563342,0.552819407142433,2,"17451"
"17551",1.26631175328365,0.697548710872813,2,"17551"
"18273",0.0772378607089849,1.21131343899338,2,"18273"
"19085",-1.0372297238494,-0.79805108582774,1,"19085"
"19897",1.22912124058874,0.673739598804145,2,"19897"
"12781",2.36535223856821,-0.81817096020573,6,"12781"
"13351",-1.95668829700522,1.02410120407365,6,"13351"
"13945",-0.780883651944184,2.19836375340456,2,"13945"
"13948",0.643694158973821,2.51774858175731,2,"13948"
"14292",-2.21340645864687,3.20304124933247,7,"14292"
"14411",0.196455547282357,1.15739843402385,2,"14411"
"16238",-0.834692429606233,1.90161825709777,2,"16238"
"17725",-0.168419435355069,-0.110416158000466,2,"17725"
"10955",0.658907883273278,0.189323327944997,2,"10955"
"11414",-0.163595439139895,-0.100146971007868,2,"11414"
"12183",-0.930989029817003,2.22437447754119,2,"12183"
"12228",-1.11662671832114,2.30691564690322,2,"12228"
"14736",-1.09276262495152,2.18777836440578,2,"14736"
"14785",1.3234563443751,0.607319560973541,2,"14785"
"15510",0.858150297272841,0.295849959456848,2,"15510"
"18024",0.297154201126032,1.37604378049149,2,"18024"
"18259",-1.12330798439191,2.17703367963777,2,"18259"
"18822",-1.074132684493,-0.886746673657334,1,"18822"
"10726",0.994435621933358,0.54994573154041,2,"10726"
"12838",-0.659323435053618,2.19249504406195,2,"12838"
"13963",0.214242417191028,1.14558979469953,2,"13963"
"14263",2.37330807880568,-0.793585299235465,6,"14263"
"14879",-1.13159056729254,2.29481537782948,2,"14879"
"16195",2.39388539099461,-0.830550089357501,6,"16195"
"17002",1.02983401761828,2.38063605187248,2,"17002"
"17540",2.34217912476095,-0.811413595720617,6,"17540"
"18512",1.14422874636509,0.692649094231322,2,"18512"
"11872",-0.810326308153885,2.30403438455227,2,"11872"
"16041",1.14048340791849,0.45890035745727,2,"16041"
"18258",1.08833211242574,0.408923914218679,2,"18258"
"19684",-0.140674358283019,-0.0985857562648712,2,"19684"
"10404",1.19404324752545,0.470469783742011,2,"10404"
"12457",-1.54640568720582,-0.636674847827028,1,"12457"
"13024",1.36627150353751,0.670123905645253,2,"13024"
"13517",-0.86358168161429,2.21639272931343,2,"13517"
"16747",1.33220027958578,0.584122785409915,2,"16747"
"17112",1.6584501493226,0.927050306883795,2,"17112"
"18214",-0.147624693096208,-0.108820594774569,2,"18214"
"18292",-0.96934973339669,2.55430983372466,2,"18292"
"12387",-0.685933138315036,2.25231384368581,2,"12387"
"12968",0.0949633102522147,3.83890418237157,7,"12968"
"13828",0.244124035930077,1.33048372175496,2,"13828"
"14726",-1.96140413406662,1.02518115319058,2,"14726"
"16259",0.775267335162157,0.514733462630592,6,"16259"
"18756",0.87417299554508,0.317608177506686,2,"18756"
"19089",0.898655565205679,0.351306448641217,2,"19089"
"12219",1.36700495522963,0.777535227738525,2,"12219"
"12935",-2.22193216083712,3.20792156684962,7,"12935"
"13279",-1.10243659246411,2.30633039248567,2,"13279"
"13441",1.67140523948731,0.939016293237092,2,"13441"
"13741",-3.88285558981375,0.318702271316543,1,"13741"
"14543",1.10592703517181,0.59404052126383,2,"14543"
"14835",1.04125989455991,0.405062321913622,2,"14835"
"16267",0.733595776115657,1.57286137525383,2,"16267"
"16498",-0.848475299680455,2.22904344564469,2,"16498"
"16875",-2.21227142899829,3.22199990255344,7,"16875"
"17196",0.13825144260994,1.19929098551366,2,"17196"
"11818",0.161255640167531,1.19331084851271,2,"11818"
"13409",-1.48225569766046,-1.31797587628027,1,"13409"
"14504",1.22378304164351,0.499959529726906,2,"14504"
"16593",-1.00460438988114,2.60620452378188,2,"16593"
"17231",-0.762595723478031,-1.71223459229676,1,"17231"
"18574",0.875890128914639,-1.95630941576122,1,"18574"
"16191",1.30653670768985,0.695514935729654,2,"16191"
"19431",1.31235632127237,0.707713029711179,2,"19431"
"19942",-2.21073458638766,3.22762139465952,7,"19942"
"10077",0.98214714439131,0.567309290424764,2,"10077"
"12760",-0.979284075165586,2.58759356099513,2,"12760"
"14914",0.636328795865488,0.204879663734964,2,"14914"
"14987",0.887460334735618,0.353735243314171,2,"14987"
"15232",-0.272138097897784,-0.16997969144942,2,"15232"
"16165",-0.700274571130425,1.10988641972337,3,"16165"
"19026",-2.24292866132812,3.21157383636074,7,"19026"
"10271",2.20909012147289,-0.705070924305302,6,"10271"
"11354",-0.285715491092683,-0.163299528217981,2,"11354"
"13630",2.33226769382093,-0.815149278649968,6,"13630"
"15093",1.53632878825016,-0.226814584144526,6,"15093"
"10884",-1.55195210387448,-0.629700914701098,1,"10884"
"12101",-1.04302923340137,-1.38924382094966,1,"12101"
"14090",1.07662290251218,2.21494097210199,2,"14090"
"17598",-2.23792898382497,3.21582429366018,7,"17598"
"17960",1.53362989564831,0.771786526426657,2,"17960"
"19399",1.87204457534061,-0.508470410684422,6,"19399"
"19487",-3.61876719945293,-1.51027813030408,7,"19487"
"11201",1.5326599965532,2.37072829006356,2,"11201"
"11113",-1.93032339442719,1.01750199490716,2,"11113"
"11728",-0.384967349051122,1.06198948571447,2,"11728"
"18727",0.367456304089998,0.0902051237330672,2,"18727"
"18554",-1.00980158067869,2.13880743381519,2,"18554"
"14664",1.06354679488843,0.567986937227674,2,"14664"
"11210",0.0864236897676436,1.16553221199145,2,"11210"
"17683",1.5443037596948,2.34904828885697,2,"17683"
"12704",-1.97283552851826,1.02353516825756,2,"12704"
"11849",-0.0589519627020146,-0.0537099116162062,2,"11849"
"17926",-0.0653966127135287,-0.0591791596141964,2,"17926"
"11216",0.558286338154735,1.49318424363744,2,"11216"
"17238",0.25547445161863,0.0756537867352342,2,"17238"
"15291",0.184057068504371,0.844891346478613,2,"15291"
"12158",-0.00962669864689904,-0.0457174532907524,2,"12158"
"11990",-1.13046165735726,-1.15302702571835,1,"11990"
"12730",0.65440837391561,0.275001851677368,2,"12730"
"14443",-0.359709199648768,1.07077069560404,2,"14443"
"14250",-0.188514864702127,1.00982746514523,2,"14250"
"15759",0.0108078822841062,-0.0302466837357823,2,"15759"
"13481",-1.91161990472295,1.02923769370928,2,"13481"
"13972",-0.398099354725809,-2.34896124762589,1,"13972"
"16866",-0.0969803241383924,-0.0727783006909357,2,"16866"
"14855",-1.49306137021458,-1.31510553850287,1,"14855"
"18217",-0.73306973484377,-2.13463476275828,1,"18217"
"14231",-0.219543777629777,-0.137434640299351,2,"14231"
"19420",-1.93367719895719,1.00772531542062,2,"19420"
"16473",1.50618464431695,2.3539642031561,2,"16473"
"18809",-0.652424099294123,-2.00657570886043,1,"18809"
"10218",-1.91704538976947,1.01944913783354,2,"10218"
"19008",-0.643611463517606,-2.01121642496624,1,"19008"
"16476",-1.8865657214039,1.04730085999394,2,"16476"
"17640",-1.96438003591056,1.02106343100893,4,"17640"
"16174",-1.75401672297747,1.43040884442728,2,"16174"
"17032",-0.606053956047873,-1.99551746116984,1,"17032"
"16106",-0.0428967622605027,-2.3745324694489,1,"16106"
"10095",-0.491694884797208,-2.1358916214985,1,"10095"
"13803",-0.618285109472496,-2.03066335009844,1,"13803"
"13437",-0.37134061767677,-2.34500047176643,1,"13437"
"17756",0.429784469331495,0.178865428620394,2,"17756"
"11760",-1.9472131596138,1.01728030362575,2,"11760"
"19247",1.52164179286743,2.36100070887312,2,"19247"
"11255",-0.0359304825372489,-0.0435116592240927,2,"11255"
"12197",-0.699132786117096,-1.90704823979876,1,"12197"
"12796",-0.705623955658288,-1.96241773537425,1,"12796"
"13835",-0.0494000936840499,-2.38652698624013,1,"13835"
"10435",0.000189978089374469,-0.0280139855958843,2,"10435"
"11151",-1.90504381166844,1.01624117614275,2,"11151"
"14167",-0.395252784825019,-2.63678581631956,1,"14167"
"13824",-0.252222602064806,-0.153791405021398,2,"13824"
"10314",0.031277986283242,-2.42567380718804,1,"10314"
"12393",-0.144466046344772,-0.0952729388885374,2,"12393"
"11447",-0.507407419936503,-2.15602195570169,1,"11447"
"17023",-0.181419715953972,-0.116401106100296,2,"17023"
"12073",-0.714986895937029,-2.09592435512935,1,"12073"
"12571",-0.783639196875295,1.66393311974686,2,"12571"
"18192",-0.37147521466831,-2.62207852395613,1,"18192"
"16897",-0.536645549681105,1.05442350530704,2,"16897"
"15051",-0.126438471199278,-2.50193264511394,1,"15051"
"10598",-0.0628554901022544,-2.39709521125661,1,"10598"
"11725",-0.457427191865575,-2.53601429729425,1,"11725"
"16466",-0.255504883475868,-0.159424672267327,2,"16466"
"15295",-1.89059091447783,1.02471170417346,2,"15295"
"13225",2.33169638598671,-0.827311908989808,6,"13225"
"11359",-0.142583554264247,-0.096435956413336,2,"11359"
"17843",-0.644909659650236,-2.00149586078725,1,"17843"
"11945",-1.97334339307298,1.02544486129156,4,"11945"
"19396",-1.92064774635349,1.02252934558218,2,"19396"
"15287",-0.716864867532252,-1.8817674481393,1,"15287"
"12769",-0.435674572254215,-2.48357364538284,1,"12769"
"12824",-1.91463802253683,1.02233684161522,2,"12824"
"15982",-0.497209444545209,-2.1521824992862,1,"15982"
"19789",-1.92780432426056,1.01486738664266,4,"19789"
"13918",-0.270776157948029,-2.70098534701464,1,"13918"
"13047",-0.0954659967112378,-2.76190981007929,1,"13047"
"11558",-1.75862907588745,1.47138114290387,2,"11558"
"11226",-1.07819458423932,2.11920117978548,2,"11226"
"10911",-0.0333421673720344,-0.062326959468402,2,"10911"
"15257",0.13246629931035,-2.95548198532873,1,"15257"
"16927",0.592116697355632,-3.09207037034946,1,"16927"
"11543",-0.0985492543873535,-2.77736359457553,1,"11543"
"17499",-0.0356058915830889,-2.79042902523592,1,"17499"
"11309",0.003384952858112,-2.85560023174054,1,"11309"
"17365",-0.449553465852288,-2.17533298638759,1,"17365"
"16068",0.0667248921884965,-2.40267070073031,1,"16068"
"14999",0.422232633586731,-2.93084423263063,1,"14999"
"18011",-0.490604776448847,-2.15612923241899,1,"18011"
"10948",0.20651405639064,-2.80465751982422,1,"10948"
"17029",0.0331159783202754,-2.84710504470837,1,"17029"
"16843",0.811820749679334,-3.10227714324482,1,"16843"
"13113",0.729212102470478,-3.05166178604118,1,"13113"
"10336",0.685808832991203,-3.218125547536,1,"10336"
"18890",-0.274208629398065,-2.62640238569413,1,"18890"
"10751",-0.063650459199477,-2.31053108465919,1,"10751"
"13530",-0.0782723792086439,-2.35138100316557,1,"13530"
"18344",-0.0533934770258197,-2.5248859692277,1,"18344"
"19972",-0.490202942968788,-2.15467189440379,1,"19972"
"17406",-0.374254760279644,-2.22741983350193,1,"17406"
"11412",-0.281635535044084,-2.02241101458954,1,"11412"
"19354",0.608903904537131,-2.96405371315118,1,"19354"
"15233",-0.467876978724128,-2.1790973087264,1,"15233"
"14349",-1.2074688819883,-0.869684283602804,1,"14349"
"15162",-1.55362792588731,-0.68591053520995,1,"15162"
"13778",-1.983626211615,0.863406987841361,4,"13778"
"13850",-0.510890314937119,-2.1663158047748,1,"13850"
"13431",-0.175489679508427,0.873933083001957,2,"13431"
"11356",-1.95769924982392,0.996720847456174,4,"11356"
"15580",-1.52580299765935,-0.608789584054905,1,"15580"
"19490",-1.81710398048704,1.1972474413463,4,"19490"
"14326",-1.55093368587215,-0.636137180843762,1,"14326"
"10311",-0.281601000971352,1.0550119119886,1,"10311"
"11724",-1.5432045217631,-0.628720518093174,1,"11724"
"17156",-0.0672682520767141,0.410670691089506,6,"17156"
"18615",-0.0162890167783913,0.313276480216969,6,"18615"
"18954",-1.54909784207631,-0.631045603373655,1,"18954"
"18467",-1.5036865878278,-1.30954753565594,1,"18467"
"14644",-2.4250995259709,0.392412464765308,4,"14644"
"19892",-1.54590683050216,-0.624328526752704,1,"19892"
"16094",-1.19051623246422,-1.37330816969906,1,"16094"
"10705",0.888336439053773,-1.95925323091315,1,"10705"
"18185",-2.31118713095919,-0.713886399324394,1,"18185"
"13578",-2.15668589895871,-2.2174749239087,3,"13578"
"12206",-0.74791623620092,-1.70823836269682,3,"12206"
"19682",-0.739069657644032,-1.71253287784855,3,"19682"
"12856",0.381236325284266,-1.85191850616248,1,"12856"
"10762",0.912513365011109,-1.96503573479728,1,"10762"
"14678",0.931750391641197,-1.96747504296373,1,"14678"
"18922",-1.06633628848567,-1.2476447156359,1,"18922"
"12539",-0.162756246299495,-1.79550126644499,1,"12539"
"17812",-0.445266733237639,-2.14588162718263,1,"17812"
"19714",-1.46864166970612,-1.31775974138099,1,"19714"
"10155",0.977852834676769,-3.28662972726225,1,"10155"
"19250",-2.6845024823339,-1.10033774426663,4,"19250"
"14427",-1.48985880091911,-1.31599279461918,1,"14427"
"13727",-1.4912160422033,-1.31940873462077,1,"13727"
"15882",-0.657869629381436,-1.90269143113111,1,"15882"
"18059",0.353798275678212,-1.84479302633703,1,"18059"
"14178",-1.48260035785992,-1.32041871191344,1,"14178"
"12530",0.6245772566685,-2.98069448860046,1,"12530"
"11883",-1.49436227969615,-1.32274727285846,1,"11883"
"13658",-1.48173193239082,-1.31673002136215,1,"13658"
"13705",0.894347160498324,-2.0386770165114,1,"13705"
"19492",-1.10439061575838,-1.07699823921146,1,"19492"
"15131",0.200861096332454,-1.7552520457961,1,"15131"
"14466",-2.06406166544709,-2.13774480898856,3,"14466"
"11425",-1.4850071859478,-1.32084720133483,1,"11425"
"11189",0.80092068068974,-1.88381420123151,1,"11189"
"15812",-0.511308182220423,-2.1618519248712,1,"15812"
"14598",0.725061309054783,-3.02898395551621,1,"14598"
"14588",-2.11435357337037,-2.24148823497852,3,"14588"
"15723",-2.07594392213482,-2.16245764413642,3,"15723"
"13838",0.163356143399709,-2.81739844771958,1,"13838"
"18172",0.754660209199467,-1.93516394191611,1,"18172"
"16599",-0.0606089662347169,-1.3920533659451,1,"16599"
"15080",1.33545954025074,-2.12555077926564,1,"15080"
"16787",-0.171059075710843,-2.30920892564166,1,"16787"
"17579",-0.619290707193793,-2.36138008367174,1,"17579"
"12018",-1.32414655024763,-1.02065590379083,1,"12018"
"18148",1.24292013254528,-2.07576576325651,1,"18148"
"11457",0.165668828659007,-2.87716438645363,1,"11457"
"16718",-2.83514094918116,0.527499686420739,4,"16718"
"13673",-1.17022826009202,-1.04637268929022,1,"13673"
"16771",-2.1973313563221,-2.1169545424771,3,"16771"
"12347",1.16957225334788,-2.07187239236287,1,"12347"
"13608",0.941765999039992,-1.9181320338404,1,"13608"
"14722",0.918087752594642,-1.91076648237383,1,"14722"
"15983",1.24683800071943,-2.12465532146787,1,"15983"
"18431",1.2891889955102,-2.10356403175907,1,"18431"
"18986",-2.8115810928221,0.499011957629474,4,"18986"
"15256",0.145760478460141,-2.92818568472527,1,"15256"
"14135",0.984874801402086,-3.31003881568221,1,"14135"
"14625",-2.15128299385642,-2.20588728123219,3,"14625"
"17802",-0.0188662666697133,-2.67201571044201,1,"17802"
"10190",0.141562115240646,-2.91430886333378,1,"10190"
"11944",0.616217926272865,-1.81770178673076,1,"11944"
"16984",-1.18087830426792,-1.3413682709722,1,"16984"
"18023",-2.18952974840518,-2.12574168950508,3,"18023"
"10693",1.26924146970647,-2.08782362126622,1,"10693"
"19087",-0.806661816554863,-1.97238377944389,1,"19087"
"14781",0.210823424371628,-2.63925917200172,1,"14781"
"15278",-1.25572272554479,-1.23595338459308,1,"15278"
"16573",0.111858980016813,-2.95331780120819,1,"16573"
"10648",-0.015948936767687,-2.43637467105591,1,"10648"
"16854",-2.23352280080798,-2.17006307661831,3,"16854"
"17894",0.117333498450643,-1.09076323072086,1,"17894"
"19341",0.770845280248435,-3.45493787451003,1,"19341"
"12973",0.764930458346211,-1.87537857441464,1,"12973"
"17266",-0.0602565606864977,-2.83429891814563,1,"17266"
"14049",-2.19244034025281,-2.12318544953742,3,"14049"
"12203",1.54086505091911,2.30406866727228,1,"12203"
"18426",0.685688940095228,-3.19003307551031,1,"18426"
"11999",-3.03541147500386,0.749759012716909,4,"11999"
"18466",-3.01131066125876,0.713342762687441,4,"18466"
"13486",-2.79391178300011,0.487841754374481,4,"13486"
"15777",-1.2614052187291,-1.23741042566501,1,"15777"
"16916",0.18403742936008,-2.78586640914111,1,"16916"
"10682",-0.268383864155221,-2.68702974465304,1,"10682"
"16419",-0.534969467560769,-2.44674775855457,1,"16419"
"18237",-0.0584837609854356,-2.84589598471474,1,"18237"
"17139",1.07996048705333,-1.98561454844924,1,"17139"
"19177",-2.17344353572391,-2.1191581762776,3,"19177"
"13829",0.222462578062492,-0.989707250734387,1,"13829"
"14014",-0.678653023665033,-2.24173521990132,1,"14014"
"16559",0.854721697889708,-3.12311512076298,1,"16559"
"15203",-1.1697238970244,-1.09221071772686,1,"15203"
"11973",-0.457195804368545,-2.57027288056739,1,"11973"
"10440",0.72347675640131,-1.86491284027934,1,"10440"
"15640",-2.74292590604878,0.430422598074053,4,"15640"
"15916",0.666669060609075,-1.82679442928943,1,"15916"
"16801",-2.33774210343202,-1.52939494822573,3,"16801"
"17245",0.688786085247555,-1.92052797966378,1,"17245"
"18366",0.00847560703294114,-2.83462419824828,1,"18366"
"14346",-1.86899634829015,-1.97257821390472,3,"14346"
"14924",0.641477168921833,-1.84891047676892,1,"14924"
"15845",-2.39314632431453,0.175671087141436,1,"15845"
"10548",-1.0040789195923,-2.04046811749742,1,"10548"
"12157",-1.26527079799832,-1.20248522411021,1,"12157"
"15799",-2.1051744467578,-2.20823508563416,3,"15799"
"16024",0.844438591119173,-3.39442532395381,1,"16024"
"16726",-0.0565347777821434,-2.82836031977343,1,"16726"
"16849",1.32094439359032,-2.1153085452387,1,"16849"
"10853",-1.96192390951978,-2.08653863808767,3,"10853"
"11916",0.871532965365898,-2.05300727234858,1,"11916"
"12149",-3.07154382291932,0.799378118355559,4,"12149"
"14148",1.27810206916256,-2.09585971457813,1,"14148"
"18676",-0.0691465700261584,-2.5555671942618,1,"18676"
"10719",-2.80184238384436,0.490344292623437,4,"10719"
"18046",0.640435072140353,-1.82076294518158,1,"18046"
"10382",-2.10330111506054,-2.20090740701,3,"10382"
"13489",-1.10273350670192,-1.15663318097937,1,"13489"
"14199",0.667736929629868,-1.82627191065897,1,"14199"
"19569",1.32305067950118,-2.11863947990793,1,"19569"
"10290",-3.00768182550562,0.720873940439243,4,"10290"
"11998",0.164857989969052,-2.85365426696231,1,"11998"
"14996",-0.182081820543457,-2.27255250387534,1,"14996"
"15633",-2.93170843230203,0.621331652646026,4,"15633"
"19198",-0.0215779934866207,-2.39722340570911,1,"19198"
"13728",0.775218775804432,-3.46013575887413,1,"13728"
"18558",0.165855513329432,-2.87871657520409,1,"18558"
"12313",-0.7156006416083,-2.13782582192492,1,"12313"
"15227",-2.00681016540037,-2.1348789421384,3,"15227"
"17578",1.28521062857766,-2.12529672890904,1,"17578"
"12469",-0.123690881267249,-2.79959963516824,1,"12469"
"15507",-0.297404247746298,-2.66622692138544,1,"15507"
"13127",0.878258067754921,-2.06577124422877,1,"13127"
"15960",0.706782119425806,-1.92799623179157,1,"15960"
"12380",0.796919811428197,-2.05779521381084,1,"12380"
"17218",-2.31495109693037,-0.643915863030587,1,"17218"
"14794",0.963134004518959,-3.27261486060937,1,"14794"
"19312",-2.82376184891583,0.517187832149302,4,"19312"
"13091",0.115347726130414,-2.90861464361516,1,"13091"
"16513",1.20191685560956,-2.05211500616445,1,"16513"
"17122",0.175142200336673,-2.83337383727466,1,"17122"
"19125",0.0481176954835757,-2.48583131281634,1,"19125"
"15424",0.172461004221747,-2.83606291608212,1,"15424"
"17731",-0.395015425446303,-2.59807150955172,1,"17731"
"19098",0.717780403434588,-1.90049860034249,1,"19098"
"13920",0.495838298181874,-2.26753088083592,1,"13920"
"17074",0.0730535155265091,-2.86963305060259,1,"17074"
"13080",-2.17482065134305,-2.12475338991132,3,"13080"
"13232",-0.414348700632432,-2.61103887613847,1,"13232"
"13892",-2.2138613307015,-2.06828000529402,3,"13892"
"14412",-2.09903158665482,-2.22635463150081,3,"14412"
"16617",-1.18198467659961,-1.00703428119808,1,"16617"
"18514",-0.16558920890288,-2.75635247803498,1,"18514"
"12341",0.953210445521482,-3.21988184037092,1,"12341"
"13211",-2.20133481096369,-2.11191461633827,3,"13211"
"18039",0.853193861469,-2.05584320839216,1,"18039"
"10752",-2.11639122084435,-2.24360388553474,3,"10752"
"14499",-2.19359239774013,-2.08971013444895,3,"14499"
"14637",-2.20040532689765,-2.11125142087911,3,"14637"
"13173",-2.11443891826959,-2.24828257422067,3,"13173"
"15320",0.578893590598824,-3.0010736277387,1,"15320"
"10490",-0.490449594784609,-2.16063260206583,1,"10490"
"10727",-0.30658976275121,-2.68092820836526,1,"10727"
"12579",0.697806481835803,-3.08503095246654,1,"12579"
"10904",-0.714589202072826,-2.12300486657949,1,"10904"
"14387",-0.357261836473669,-2.61224228820802,1,"14387"
"17631",-0.0157289709917297,-2.8097225590442,1,"17631"
"18040",1.32187157984229,-2.11546742618772,1,"18040"
"19267",-2.72981803504086,0.427421645481877,4,"19267"
"10050",0.729498726595663,-1.84930928844746,1,"10050"
"14857",-2.17873818269371,-2.11437631301483,3,"14857"
"12296",-1.24308822801441,-1.27307681245576,1,"12296"
"16300",-0.473252522184647,-2.53630416242379,1,"16300"
"17309",1.28995147302823,-2.10490128367117,1,"17309"
"19896",-1.26019281089687,-1.23680900681906,1,"19896"
"11753",0.198925106195316,-2.70695156839492,1,"11753"
"14170",-0.459564505576933,-2.35728702146538,1,"14170"
"14934",-0.058692692491278,-2.75122331137585,1,"14934"
"17481",-0.263175669722434,-2.70019347594087,1,"17481"
"18680",0.800232787939259,-2.0637886099751,1,"18680"
"10417",0.194097269455389,-2.81666434124342,1,"10417"
"13144",-3.001400835136,0.718100792544829,4,"13144"
"13585",-0.682774727128468,-2.0857419967295,1,"13585"
"16935",-1.19259273618701,-0.928476621502116,1,"16935"
"19052",0.722797060788612,-3.38632563846245,1,"19052"
"11039",0.0947878518716835,-2.88593650865926,1,"11039"
"14322",-2.16953804232266,-2.1329813100946,3,"14322"
"16248",-3.06850403612234,0.793162744271201,4,"16248"
"18723",-2.10327199184763,-2.11131690664606,3,"18723"
"12489",0.584390526418382,-3.17794559449157,1,"12489"
"19257",0.974615618176826,-1.93187453862158,1,"19257"
"13760",0.383376338020858,-2.91395237998145,1,"13760"
"13925",0.927493225185306,-3.24565783961168,1,"13925"
"19330",-0.00809726695975923,-2.85425530199693,1,"19330"
"19441",-0.288535501657374,-2.68027807439125,1,"19441"
"10837",0.920149592457078,-3.40906483528611,1,"10837"
"18077",-0.301575830473593,-2.3722273375855,1,"18077"
"19814",-0.0244708968846471,-2.83376997425261,1,"19814"
"19929",0.797213711572894,-3.44741767869092,1,"19929"
"14372",-0.342452475554892,-2.6665014640132,1,"14372"
"14711",-0.608060097631918,-2.38855228819907,1,"14711"
"17999",0.214699462979339,-2.4865931486861,1,"17999"
"19344",0.172537555363136,-2.82919544499885,1,"19344"
"18597",0.869320167318535,-2.06419676615575,1,"18597"
"18873",-0.0147744857831822,-2.84885609396741,1,"18873"
"12249",0.799095270842815,-3.11333843968063,1,"12249"
"12900",1.331579774246,-2.11819047518904,1,"12900"
"14558",0.821329965473042,-3.14093476835148,1,"14558"
"18355",1.27625528578017,-2.12821504146111,1,"18355"
"19613",-2.00241310810253,-2.11754404532749,3,"19613"
"11065",0.858534294081601,-2.06767268090064,1,"11065"
"11325",0.0207584188548891,-2.85707455515837,1,"11325"
"16369",1.01014863768252,-2.07326373731208,1,"16369"
"16403",-1.19141798621753,-1.17001181813273,1,"16403"
"16846",-0.398831277426586,-2.52312469693939,1,"16846"
"17152",0.610566309293441,-1.80574376384401,1,"17152"
"17726",0.172223758437607,-2.92356540562504,1,"17726"
"10142",-2.98226232693365,0.674052619691307,4,"10142"
"12830",1.27416526495165,-2.09371627136667,1,"12830"
"19658",0.840384642423331,-3.16740458325463,1,"19658"
"10217",-0.323878503926287,-2.54282014511525,1,"10217"
"11064",-2.11141958073356,-2.23614239205437,3,"11064"
"13146",0.873959451506372,-3.3998660593817,1,"13146"
"15259",-3.00258561192734,0.718636486182127,4,"15259"
"18632",0.787497711726389,-3.44434364617213,1,"18632"
"14788",-2.71690610969102,0.412882624733565,4,"14788"
"14986",0.205488451968457,-0.983409745524217,1,"14986"
"15762",-2.19660605296515,-2.13200523090656,3,"15762"
"11265",0.812569250505859,-3.08709907463531,1,"11265"
"11842",0.574651446058371,-2.95520733861765,1,"11842"
"11949",-0.243180110285233,-1.88257081962769,1,"11949"
